Android,TW,LINE,1,0,0,0,0,0,0,10,10,15,11,0,0,0,0,0,0,,
iOS,TW,Guest,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
iOS,TW,LINE,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
Android,JP,LINE,0,0,0,0,0,0,0,11,11,16,11,0,0,0,0,0,3,,
Android,TW,LINE,1,0,1,0,0,0,0,17,18,26,23,0,0,0,0,0,19,,
iOS,MO,LINE,0,0,0,0,0,0,0,29,30,45,43,0,0,0,0,0,36,,
Android,JP,LINE,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
iOS,JP,LINE,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
iOS,TW,LINE,1,1,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
Android,TW,LINE,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
iOS,TW,LINE,1,1,1,1,1,1,1,22,22,32,32,0,0,0,0,0,3,,
iOS,TW,Guest,1,1,1,1,1,0,0,8,8,13,10,0,0,0,0,0,0,,
Android,JP,LINE,1,1,0,0,0,0,0,27,28,40,40,0,0,0,0,0,0,,
Android,TW,LINE,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
Android,TH,LINE,1,1,1,0,0,0,0,68,69,137,134,0,0,0,0,35,39,,
Android,JP,LINE,0,0,0,0,0,0,0,4,4,9,4,0,0,0,0,0,0,,
Android,JP,LINE,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,,
iOS,TW,LINE,0,0,0,0,1,1,1,10,10,15,10,0,0,0,0,0,0,,
iOS,TW,LINE,1,1,0,0,0,0,0,15,14,22,17,0,0,0,0,0,0,,
iOS,TW,Guest,1,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
Android,ID,LINE,1,0,1,1,0,0,0,76,77,103,101,0,0,0,0,0,0,,
Android,JP,LINE,0,0,0,0,0,0,0,11,11,16,12,0,0,0,0,35,0,Product 4,1
Android,TW,LINE,1,1,1,1,1,1,1,14,15,19,19,0,0,0,0,0,0,,
Android,JP,LINE,1,1,1,1,1,1,1,15,16,23,20,0,0,0,0,0,0,,
iOS,TW,LINE,0,0,0,0,0,0,0,3,3,8,3,0,0,0,0,0,0,,
Android,TW,LINE,1,1,0,0,0,1,0,11,11,16,11,0,0,0,0,0,0,,
iOS,TW,Guest,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,,
iOS,JP,LINE,1,1,1,1,1,1,1,3,3,8,3,0,0,0,0,0,0,,
iOS,TW,LINE,0,0,0,0,0,0,0,11,11,16,13,0,0,0,0,0,0,,
iOS,TW,Guest,0,0,0,0,1,0,0,,0,5,0,0,0,0,0,0,0,,
Android,JP,LINE,1,0,0,0,0,0,0,3,3,8,3,0,0,0,0,0,0,,
iOS,JP,Guest,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
Android,JP,LINE,0,0,0,0,0,0,0,10,11,15,11,0,0,0,0,0,0,,
Android,JP,LINE,0,0,0,0,0,0,0,10,10,15,14,0,0,0,0,0,0,,
Android,TW,LINE,1,1,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
Android,TW,LINE,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,,
Android,TW,LINE,1,0,1,0,0,0,0,2,3,8,7,0,0,0,0,0,0,,
iOS,TW,Guest,0,0,0,0,0,0,0,13,14,19,18,0,0,0,0,0,0,,
Android,JP,LINE,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,,
Android,TH,LINE,0,0,0,0,0,0,0,15,14,20,16,0,0,0,0,0,0,,
Android,LA,LINE,1,1,1,1,1,1,1,,0,5,0,0,0,0,0,0,0,,
Android,TW,LINE,0,0,0,0,0,0,0,4,4,9,4,0,0,0,0,0,0,,
iOS,TW,LINE,0,0,0,0,0,0,0,5,5,10,6,0,0,0,0,0,0,,
iOS,TW,Guest,0,0,0,0,0,0,0,14,14,19,14,0,0,0,0,0,0,,
Android,TW,LINE,1,1,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,,
Android,TW,LINE,1,1,1,1,1,1,1,29,29,41,38,0,0,0,0,0,0,,
iOS,US,Guest,1,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
Android,JP,LINE,0,0,0,0,0,0,0,10,10,15,11,0,0,0,0,0,3,,
Android,TW,LINE,1,1,1,1,1,1,1,16,17,21,20,0,0,0,0,0,0,,
iOS,TW,LINE,0,0,0,0,0,0,0,6,6,11,6,0,0,0,0,0,0,,
iOS,TW,LINE,1,0,0,0,0,0,0,5,5,10,6,0,0,0,0,0,0,,
Android,JP,LINE,0,0,0,0,0,0,0,12,12,18,16,0,0,0,0,0,0,,
Android,TH,LINE,1,0,0,0,0,0,1,,0,5,0,0,0,0,0,0,0,,
Android,TW,LINE,1,0,1,0,0,0,0,6,6,11,6,0,0,0,0,0,0,,
Android,JP,LINE,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
Android,PH,Guest,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
Android,HK,LINE,0,0,0,0,1,0,1,14,14,19,14,0,0,0,0,0,0,,
Android,TW,Guest,0,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,,
Android,TW,LINE,1,1,1,1,1,1,1,7,7,13,8,0,0,0,0,0,0,,
Android,TW,LINE,0,0,0,0,0,0,0,7,8,12,12,0,0,0,0,0,0,,
Android,TW,LINE,0,1,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
Android,TW,LINE,1,0,0,0,0,0,0,11,11,17,12,0,0,0,0,0,0,,
iOS,JP,LINE,0,1,0,0,0,0,0,14,15,19,16,0,0,0,0,0,0,,
iOS,TW,Guest,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
iOS,JP,LINE,1,1,1,1,0,0,0,,0,5,0,0,0,0,0,0,0,,
iOS,TW,LINE,0,0,0,0,0,0,0,10,10,15,13,0,0,0,0,0,0,,
iOS,TW,LINE,1,1,1,1,0,1,0,33,33,40,40,0,0,0,0,0,0,,
iOS,TW,LINE,0,0,0,0,0,0,0,10,10,15,11,0,0,0,0,0,0,,
Android,TW,LINE,1,1,1,1,0,1,1,28,28,45,37,0,0,0,0,0,48,,
iOS,JP,Guest,1,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
Android,TW,Guest,0,0,1,0,0,0,0,15,14,20,15,0,0,0,0,0,0,,
iOS,TW,Guest,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
Android,TH,LINE,1,0,0,0,1,1,0,40,38,54,46,0,0,0,20,0,0,,
Android,JP,LINE,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
Android,TW,LINE,1,0,0,0,0,0,0,11,11,16,13,0,0,0,0,0,0,,
Android,TW,LINE,1,0,0,0,0,0,0,7,7,12,8,0,0,0,0,0,0,,
Android,TW,LINE,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
Android,JP,LINE,1,0,0,0,0,0,0,9,10,15,15,0,0,0,0,0,3,,
Android,TW,LINE,1,1,1,1,1,1,1,10,10,15,14,0,0,0,0,0,0,,
iOS,TH,Guest,0,0,0,0,0,0,0,2,2,7,2,0,0,0,0,0,0,,
iOS,TW,Guest,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,,
Android,TW,LINE,0,0,0,0,1,0,0,,0,5,0,0,0,0,0,0,0,,
iOS,JP,LINE,1,0,0,0,1,1,1,10,10,15,11,0,0,0,0,0,0,,
Android,ID,LINE,0,0,0,0,1,0,0,,0,5,0,0,0,0,0,0,0,,
Android,TW,LINE,1,0,0,0,0,0,0,2,2,7,2,0,0,0,0,0,0,,
Android,JP,LINE,1,0,1,1,1,1,1,5,5,10,6,0,0,0,0,0,0,,
iOS,JP,LINE,1,1,1,1,1,1,1,8,8,13,8,0,0,0,0,0,0,,
Android,JP,LINE,0,0,0,0,0,0,0,29,30,35,35,0,0,0,0,0,0,,
iOS,TH,LINE,0,1,1,1,1,0,1,19,20,27,23,0,0,0,0,0,0,,
Android,JP,LINE,0,0,0,0,0,0,0,3,3,8,4,0,0,0,0,0,0,,
Android,TH,LINE,1,1,1,1,1,0,0,32,29,41,38,0,0,0,0,0,8,,
Android,TW,LINE,1,0,0,0,0,0,0,10,10,16,11,0,0,0,0,0,0,,
Android,JP,LINE,1,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
Android,LA,Guest,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
Android,JP,LINE,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
Android,JP,LINE,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
Android,JP,LINE,1,0,1,1,1,0,0,2,3,7,5,0,0,0,0,0,0,,
iOS,TW,LINE,0,0,0,0,0,0,0,5,5,10,5,0,0,0,0,0,0,,
Android,TW,LINE,1,1,1,1,1,1,1,4,1,6,1,0,0,0,0,0,0,,
Android,TH,LINE,1,0,1,1,1,1,0,18,19,23,23,0,0,0,0,0,0,,
iOS,JP,LINE,0,0,0,0,0,0,0,3,4,9,4,0,0,0,0,0,0,,
Android,TW,LINE,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
Android,TW,LINE,1,0,0,0,0,0,0,10,10,15,10,0,0,0,0,0,0,,
Android,JP,LINE,1,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
Android,TW,LINE,1,1,1,1,1,1,1,35,36,52,52,0,0,0,0,0,12,,
iOS,TW,LINE,0,0,0,0,0,0,0,11,11,16,12,0,0,0,0,0,0,,
Android,JP,LINE,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
Android,TH,LINE,0,0,0,0,1,0,0,,0,5,0,0,0,0,0,0,0,,
Android,TH,LINE,0,1,1,1,1,0,1,7,7,13,8,0,0,0,0,0,0,,
Android,JP,LINE,0,0,0,0,0,0,0,11,12,16,16,0,0,0,0,0,0,,
iOS,TH,LINE,0,0,0,0,0,0,0,4,4,9,4,0,0,0,0,0,0,,
Android,TW,LINE,1,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
Android,TH,LINE,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
Android,JP,LINE,0,0,0,0,0,0,0,10,10,15,10,0,0,0,0,0,0,,
Android,TH,LINE,1,1,0,0,0,0,0,18,18,23,21,0,0,0,0,0,0,,
iOS,TW,LINE,0,1,0,0,0,0,1,21,21,27,22,0,0,0,0,0,0,,
iOS,JP,LINE,1,1,1,1,1,1,1,18,18,23,19,0,0,0,0,0,0,,
Android,JP,LINE,1,1,1,0,0,0,0,19,19,25,24,0,0,0,0,0,0,,
Android,TW,LINE,1,1,1,1,1,1,1,68,69,127,127,0,0,0,0,35,24,,
iOS,TH,Guest,1,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
iOS,JP,LINE,1,1,1,1,1,1,1,21,22,32,28,0,0,0,0,0,0,,
iOS,TH,Guest,0,1,1,0,0,1,0,21,21,26,21,0,0,0,0,0,0,,
iOS,JP,LINE,1,1,1,1,1,0,0,3,3,9,6,0,0,0,0,0,0,,
iOS,TW,LINE,1,0,0,0,0,0,0,14,15,19,17,0,0,0,0,0,0,,
iOS,JP,LINE,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,,
Android,JP,LINE,0,0,0,0,0,0,0,11,11,16,11,0,0,0,0,0,3,,
Android,TW,LINE,0,0,0,0,1,1,1,26,26,31,26,0,0,0,0,0,0,,
iOS,KR,LINE,0,1,0,0,0,0,0,11,12,18,13,0,0,0,0,0,0,,
iOS,JP,LINE,0,0,0,0,0,0,0,9,9,14,11,0,0,0,0,0,0,,
Android,TW,LINE,1,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
Android,JP,LINE,0,0,0,0,0,0,0,10,11,16,13,0,0,0,0,0,0,,
iOS,TW,Guest,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,,
iOS,JP,LINE,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,,
iOS,TW,LINE,1,0,0,1,1,1,1,24,25,1,1,0,0,0,0,0,0,,
Android,TW,Guest,0,0,0,0,0,0,0,29,30,34,34,0,0,0,0,0,0,,
Android,JP,LINE,1,0,0,0,0,0,1,5,6,10,8,0,0,0,0,0,0,,
iOS,JP,LINE,1,1,0,0,0,0,0,25,25,30,27,0,0,0,0,35,0,,
Android,JP,LINE,0,0,0,0,0,0,0,17,18,22,22,0,0,0,0,0,0,,
Android,TW,LINE,1,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,,
Android,TH,LINE,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,,
iOS,JP,Guest,0,0,0,0,0,0,0,2,2,7,3,0,0,0,0,0,0,,
iOS,JP,LINE,1,1,1,1,0,1,1,27,27,37,29,0,0,0,0,35,0,,
Android,JP,LINE,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
iOS,JP,LINE,1,0,1,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
iOS,JP,LINE,1,0,1,1,1,1,1,15,14,20,15,0,0,0,0,0,0,,
iOS,TW,Guest,1,1,0,0,0,0,0,32,33,37,37,0,0,0,0,0,0,,
iOS,TW,LINE,0,0,0,0,0,0,0,2,2,7,2,0,0,0,0,0,0,,
Android,JP,LINE,1,1,1,0,1,0,0,9,9,17,12,0,0,0,0,0,0,,
Android,TW,LINE,1,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
iOS,JP,Guest,0,0,1,1,0,0,0,7,7,12,7,0,0,0,0,0,0,,
Android,ES,Guest,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
iOS,JP,LINE,0,0,0,0,1,0,0,21,21,26,21,0,0,0,0,0,0,,
iOS,TW,LINE,1,1,1,0,0,1,1,8,8,13,8,0,0,0,0,0,0,,
Android,TW,LINE,0,0,0,0,0,0,0,1,2,6,4,0,0,0,0,0,0,,
Android,TH,LINE,1,1,0,1,0,1,1,32,33,38,37,0,0,0,0,0,0,,
Android,JP,LINE,0,0,0,0,0,0,0,12,13,17,15,0,0,0,0,0,0,,
iOS,ID,LINE,0,0,0,0,0,0,0,8,8,13,8,0,0,0,0,0,0,,
Android,JP,LINE,1,0,0,0,0,0,0,15,16,20,17,0,0,0,0,0,14,,
iOS,JP,LINE,1,1,1,1,1,0,1,21,22,50,50,0,0,0,10,0,8,,
Android,HK,Guest,1,0,0,0,0,0,0,6,7,11,7,0,0,0,0,0,0,,
iOS,JP,Guest,1,1,1,0,0,1,1,9,10,14,14,0,0,0,0,0,0,,
iOS,JP,LINE,0,1,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
iOS,JP,LINE,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
iOS,JP,LINE,0,0,1,0,0,0,0,8,8,13,9,0,0,0,0,0,0,,
iOS,JP,LINE,1,1,1,1,0,0,1,1,1,6,1,0,0,0,0,0,0,,
iOS,TW,Guest,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
Android,TW,LINE,1,1,1,1,1,1,1,13,14,31,31,0,0,0,0,0,8,,
Android,JP,LINE,0,0,0,0,0,0,0,12,12,17,13,0,0,0,0,0,0,,
Android,TH,LINE,1,0,1,1,0,0,0,13,14,25,18,0,0,0,0,0,0,,
Android,TW,Guest,1,0,0,0,0,0,0,15,14,25,19,0,0,0,0,0,8,,
iOS,TW,LINE,0,0,0,0,0,0,0,8,9,13,9,0,0,0,0,0,0,,
iOS,TW,Guest,0,0,0,0,0,0,0,35,36,52,52,0,0,0,0,0,0,,
iOS,TW,LINE,0,0,0,0,0,0,0,14,14,24,14,0,0,0,0,0,0,,
Android,TW,LINE,1,1,1,1,1,1,1,35,36,61,61,0,0,0,0,35,0,,
Android,JP,LINE,0,0,0,0,0,0,0,11,11,16,11,0,0,0,0,0,0,,
Android,JP,LINE,1,0,0,0,0,0,0,6,6,11,6,0,0,0,0,0,0,,
Android,JP,LINE,1,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
iOS,TW,Guest,1,0,0,0,0,0,0,34,35,48,48,0,0,0,0,0,0,,
Android,JP,LINE,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
Android,TW,LINE,1,1,0,0,0,0,0,6,4,9,4,0,0,0,0,0,0,,
Android,JP,LINE,1,1,0,1,1,0,0,15,14,26,21,0,0,0,0,0,0,,
Android,TH,LINE,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
Android,JP,LINE,1,0,0,0,0,0,0,10,10,15,12,0,0,0,0,0,0,,
Android,JP,LINE,0,0,0,0,0,0,0,3,4,8,5,0,0,0,0,0,0,,
Android,JP,LINE,0,0,0,0,0,0,0,11,11,16,11,0,0,0,0,0,0,,
Android,JP,LINE,1,1,1,1,0,0,0,10,10,15,10,0,0,0,0,0,0,,
Android,JP,LINE,0,0,0,0,0,0,0,11,11,16,13,0,0,0,0,0,0,,
iOS,JP,Guest,1,1,1,1,1,1,1,20,21,37,37,0,0,0,0,0,27,,
Android,TW,LINE,1,0,1,0,1,1,0,21,22,28,24,0,0,0,0,0,0,,
iOS,TW,LINE,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
iOS,TH,Guest,0,0,0,0,0,0,0,15,16,20,20,0,0,0,0,0,0,,
Android,JP,LINE,1,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
Android,JP,LINE,1,1,0,1,0,0,0,2,3,7,4,0,0,0,0,0,0,,
Android,JP,LINE,1,0,1,1,1,1,1,9,10,19,15,0,0,0,0,0,0,,
Android,TW,Guest,0,0,0,0,0,0,0,13,14,18,18,0,0,0,0,0,0,,
Android,TW,LINE,0,1,1,1,1,1,1,15,14,21,17,0,0,0,0,0,0,,
Android,TW,LINE,1,0,0,0,0,0,0,2,3,7,5,0,0,0,0,0,0,,
Android,TW,LINE,1,1,1,0,1,1,0,34,35,66,66,0,0,0,10,0,32,,
Android,TW,LINE,1,1,0,0,0,0,0,3,3,13,3,0,0,0,0,0,0,,
iOS,JP,LINE,1,1,0,0,0,0,0,3,3,8,4,0,0,0,0,0,0,,
iOS,JP,LINE,1,0,0,0,0,0,0,5,5,10,7,0,0,0,0,0,0,,
Android,TW,LINE,0,0,0,0,0,0,0,3,4,8,5,0,0,0,0,0,0,,
Android,TH,LINE,0,0,0,0,0,0,0,2,2,7,2,0,0,0,0,0,0,,
iOS,JP,LINE,1,0,1,1,0,0,0,,0,5,0,0,0,0,0,0,0,,
iOS,JP,LINE,1,0,0,1,1,1,1,3,3,8,4,0,0,0,0,0,0,,
Android,JP,LINE,1,0,0,0,0,0,0,10,5,10,5,0,0,0,0,0,0,,
Android,JP,LINE,0,0,0,0,0,0,0,11,11,16,11,0,0,0,0,0,0,,
Android,TW,LINE,1,0,0,0,0,0,0,3,3,8,4,0,0,0,0,0,0,,
Android,JP,LINE,1,1,1,1,1,1,1,19,19,25,22,0,0,0,0,0,0,,
Android,TW,LINE,1,1,1,1,1,1,1,3,3,8,3,0,0,0,0,0,0,,
Android,JP,LINE,0,0,0,0,0,0,0,10,10,20,17,0,0,0,0,0,0,,
Android,JP,LINE,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
iOS,TW,Guest,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
Android,JP,LINE,1,0,0,0,0,0,0,12,12,18,13,0,0,0,0,0,3,,
iOS,JP,LINE,0,0,0,0,0,0,0,1,2,6,6,0,0,0,0,0,0,,
iOS,JP,LINE,1,1,1,1,1,1,1,8,9,24,24,0,0,0,0,0,0,,
iOS,ID,Guest,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,
iOS,JP,LINE,1,0,0,0,0,0,0,17,17,23,22,0,0,0,0,0,0,,
iOS,JP,Guest,1,1,1,1,1,1,1,9,9,14,11,0,0,0,0,0,0,,
Android,TW,LINE,0,0,0,0,0,0,0,10,10,15,11,0,0,0,0,0,0,,
iOS,JP,LINE,0,0,0,0,0,0,0,0,1,6,5,0,0,0,0,0,0,,
